order_id,order_date,product_id,product_name,category,option_size,option_color,quantity,unit_price,line_revenue,customer_id,channel
O26010302106,2026-01-03,P104,고밀도 맨투맨,상의,L,아이보리,1,29000,29000,C00340,web
O26010302107,2026-01-03,P301,경량 패딩 베스트,아우터,L,카키,1,52000,52000,C00985,web
O26010302108,2026-01-03,P301,경량 패딩 베스트,아우터,L,네이비,1,52000,52000,C03266,web
O26010302109,2026-01-03,P302,후드 집업 점퍼,아우터,S,아이보리,1,48000,48000,C00139,web
O26010302110,2026-01-03,P302,후드 집업 점퍼,아우터,M,아이보리,1,48000,48000,C03914,web
O26010302111,2026-01-03,P302,후드 집업 점퍼,아우터,L,네이비,1,48000,48000,C03126,web
O26010302112,2026-01-03,P302,후드 집업 점퍼,아우터,S,코랄,1,48000,48000,C00486,web
O26010302113,2026-01-03,P302,후드 집업 점퍼,아우터,S,그레이,1,48000,48000,C00507,web
O26010302114,2026-01-03,P401,플라워 원피스,원피스,M,아이보리,1,36000,36000,C04287,web
O26010302115,2026-01-03,P502,잠옷 세트,세트,XS,아이보리,1,28000,28000,C01711,web
O26010402116,2026-01-04,P101,데일리 베이직 티셔츠,상의,XS,카키,1,15900,15900,C03413,web
O26010402117,2026-01-04,P101,데일리 베이직 티셔츠,상의,XL,카키,1,15900,15900,C00249,web
O26010402118,2026-01-04,P201,코튼 조거 팬츠,하의,S,카키,1,24000,24000,C00437,web
O26010402119,2026-01-04,P201,코튼 조거 팬츠,하의,M,카키,1,24000,24000,C00234,web
O26010402120,2026-01-04,P201,코튼 조거 팬츠,하의,S,카키,1,24000,24000,C00308,web
O26010402121,2026-01-04,P202,데님 오버올,하의,M,카키,1,39000,39000,C03659,web
O26010402122,2026-01-04,P301,경량 패딩 베스트,아우터,M,카키,1,52000,52000,C02546,web
O26010402123,2026-01-04,P302,후드 집업 점퍼,아우터,XL,네이비,1,48000,48000,C02037,web
O26010402124,2026-01-04,P502,잠옷 세트,세트,L,카키,1,28000,28000,C00432,web
O26010502125,2026-01-05,P101,데일리 베이직 티셔츠,상의,M,아이보리,1,15900,15900,C03040,web
O26010502126,2026-01-05,P102,프릴 카라 블라우스,상의,XL,그레이,1,32000,32000,C04926,web
O26010502127,2026-01-05,P103,스트라이프 긴팔티,상의,M,네이비,1,21000,21000,C02461,web
O26010502128,2026-01-05,P201,코튼 조거 팬츠,하의,XL,네이비,1,24000,24000,C04653,web
O26010502129,2026-01-05,P201,코튼 조거 팬츠,하의,S,네이비,1,24000,24000,C00441,web
O26010502130,2026-01-05,P203,레깅스 2종세트,하의,M,카키,1,18000,18000,C00548,web
O26010502131,2026-01-05,P301,경량 패딩 베스트,아우터,L,아이보리,1,52000,52000,C01346,web
O26010502132,2026-01-05,P301,경량 패딩 베스트,아우터,XL,네이비,1,52000,52000,C00527,web
O26010502133,2026-01-05,P301,경량 패딩 베스트,아우터,XL,카키,1,52000,52000,C03190,web
O26010502134,2026-01-05,P302,후드 집업 점퍼,아우터,M,아이보리,1,48000,48000,C02130,web
O26010502135,2026-01-05,P502,잠옷 세트,세트,XS,아이보리,1,28000,28000,C03706,web
O26010602136,2026-01-06,P102,프릴 카라 블라우스,상의,M,카키,1,32000,32000,C05150,web
O26010602137,2026-01-06,P103,스트라이프 긴팔티,상의,L,코랄,1,21000,21000,C04514,web
O26010602138,2026-01-06,P103,스트라이프 긴팔티,상의,XS,아이보리,1,21000,21000,C04184,web
O26010602139,2026-01-06,P201,코튼 조거 팬츠,하의,M,네이비,1,24000,24000,C03758,web
O26010602140,2026-01-06,P201,코튼 조거 팬츠,하의,L,네이비,1,24000,24000,C01209,web
O26010602141,2026-01-06,P201,코튼 조거 팬츠,하의,S,네이비,1,24000,24000,C00659,web
O26010602142,2026-01-06,P202,데님 오버올,하의,M,코랄,1,39000,39000,C00576,web
O26010602143,2026-01-06,P203,레깅스 2종세트,하의,S,카키,1,18000,18000,C04585,web
O26010602144,2026-01-06,P203,레깅스 2종세트,하의,XS,네이비,1,18000,18000,C00308,web
O26010602145,2026-01-06,P203,레깅스 2종세트,하의,S,그레이,1,18000,18000,C00062,web
O26010602146,2026-01-06,P302,후드 집업 점퍼,아우터,S,그레이,1,48000,48000,C00403,web
O26010602147,2026-01-06,P501,상하 세트 (티+팬츠),세트,S,그레이,1,42000,42000,C00595,web
O26010602148,2026-01-06,P501,상하 세트 (티+팬츠),세트,M,카키,1,42000,42000,C00657,web
O26010602149,2026-01-06,P502,잠옷 세트,세트,M,네이비,1,28000,28000,C02262,web
O26010702150,2026-01-07,P101,데일리 베이직 티셔츠,상의,S,아이보리,1,15900,15900,C04956,web
O26010702151,2026-01-07,P101,데일리 베이직 티셔츠,상의,XL,아이보리,1,15900,15900,C01542,web
O26010702152,2026-01-07,P102,프릴 카라 블라우스,상의,M,아이보리,1,32000,32000,C00057,web
O26010702153,2026-01-07,P104,고밀도 맨투맨,상의,M,네이비,1,29000,29000,C03126,web
O26010702154,2026-01-07,P104,고밀도 맨투맨,상의,2XL,코랄,1,29000,29000,C00007,web
O26010702155,2026-01-07,P203,레깅스 2종세트,하의,XS,아이보리,1,18000,18000,C02179,web
O26010702156,2026-01-07,P401,플라워 원피스,원피스,S,아이보리,1,36000,36000,C01519,web
O26010702157,2026-01-07,P501,상하 세트 (티+팬츠),세트,M,그레이,1,42000,42000,C00158,web
O26010702158,2026-01-07,P502,잠옷 세트,세트,XS,코랄,1,28000,28000,C05053,web
O26010702159,2026-01-07,P502,잠옷 세트,세트,S,네이비,1,28000,28000,C00359,web
O26010802160,2026-01-08,P101,데일리 베이직 티셔츠,상의,XL,카키,1,15900,15900,C00214,web
O26010802161,2026-01-08,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C00126,web
O26010802162,2026-01-08,P102,프릴 카라 블라우스,상의,S,네이비,1,32000,32000,C04736,web
O26010802163,2026-01-08,P201,코튼 조거 팬츠,하의,L,아이보리,1,24000,24000,C01263,web
O26010802164,2026-01-08,P201,코튼 조거 팬츠,하의,XL,코랄,1,24000,24000,C00164,web
O26010802165,2026-01-08,P202,데님 오버올,하의,S,그레이,1,39000,39000,C00420,web
O26010802166,2026-01-08,P202,데님 오버올,하의,S,카키,1,39000,39000,C03847,web
O26010802167,2026-01-08,P203,레깅스 2종세트,하의,XS,코랄,1,18000,18000,C01123,web
O26010802168,2026-01-08,P301,경량 패딩 베스트,아우터,XL,카키,1,52000,52000,C00084,web
O26010802169,2026-01-08,P301,경량 패딩 베스트,아우터,M,카키,1,52000,52000,C00209,web
O26010802170,2026-01-08,P301,경량 패딩 베스트,아우터,S,아이보리,1,52000,52000,C00459,web
O26010802171,2026-01-08,P302,후드 집업 점퍼,아우터,L,네이비,1,48000,48000,C04755,web
O26010802172,2026-01-08,P302,후드 집업 점퍼,아우터,L,네이비,1,48000,48000,C00386,web
O26010802173,2026-01-08,P501,상하 세트 (티+팬츠),세트,L,네이비,1,42000,42000,C01912,web
O26010902174,2026-01-09,P102,프릴 카라 블라우스,상의,L,코랄,1,32000,32000,C00402,web
O26010902175,2026-01-09,P102,프릴 카라 블라우스,상의,S,그레이,1,32000,32000,C01322,web
O26010902176,2026-01-09,P103,스트라이프 긴팔티,상의,M,코랄,1,21000,21000,C00670,web
O26010902177,2026-01-09,P104,고밀도 맨투맨,상의,M,아이보리,1,29000,29000,C01160,web
O26010902178,2026-01-09,P201,코튼 조거 팬츠,하의,L,카키,1,24000,24000,C01741,web
O26010902179,2026-01-09,P202,데님 오버올,하의,M,네이비,1,39000,39000,C01202,web
O26010902180,2026-01-09,P301,경량 패딩 베스트,아우터,L,아이보리,1,52000,52000,C04969,web
O26010902181,2026-01-09,P301,경량 패딩 베스트,아우터,S,코랄,1,52000,52000,C00418,web
O26010902182,2026-01-09,P302,후드 집업 점퍼,아우터,L,카키,1,48000,48000,C03534,web
O26010902183,2026-01-09,P302,후드 집업 점퍼,아우터,XL,그레이,1,48000,48000,C00447,web
O26010902184,2026-01-09,P302,후드 집업 점퍼,아우터,L,네이비,1,48000,48000,C00319,web
O26010902185,2026-01-09,P302,후드 집업 점퍼,아우터,L,그레이,1,48000,48000,C04015,web
O26010902186,2026-01-09,P302,후드 집업 점퍼,아우터,XL,코랄,1,48000,48000,C00240,web
O26010902187,2026-01-09,P302,후드 집업 점퍼,아우터,XL,코랄,1,48000,48000,C01809,web
O26010902188,2026-01-09,P401,플라워 원피스,원피스,L,아이보리,1,36000,36000,C02779,web
O26010902189,2026-01-09,P501,상하 세트 (티+팬츠),세트,XL,아이보리,1,42000,42000,C02523,web
O26011002190,2026-01-10,P102,프릴 카라 블라우스,상의,M,그레이,1,32000,32000,C02951,web
O26011002191,2026-01-10,P103,스트라이프 긴팔티,상의,XS,아이보리,1,21000,21000,C03792,web
O26011002192,2026-01-10,P104,고밀도 맨투맨,상의,M,아이보리,1,29000,29000,C00563,web
O26011002193,2026-01-10,P104,고밀도 맨투맨,상의,M,네이비,1,29000,29000,C03492,web
O26011002194,2026-01-10,P201,코튼 조거 팬츠,하의,L,그레이,1,24000,24000,C00785,web
O26011002195,2026-01-10,P201,코튼 조거 팬츠,하의,L,네이비,1,24000,24000,C01094,web
O26011002196,2026-01-10,P201,코튼 조거 팬츠,하의,L,코랄,1,24000,24000,C03479,web
O26011002197,2026-01-10,P202,데님 오버올,하의,S,아이보리,1,39000,39000,C00391,web
O26011002198,2026-01-10,P202,데님 오버올,하의,M,그레이,1,39000,39000,C00164,web
O26011002199,2026-01-10,P301,경량 패딩 베스트,아우터,M,카키,1,52000,52000,C03369,web
O26011002200,2026-01-10,P301,경량 패딩 베스트,아우터,M,아이보리,1,52000,52000,C01807,web
O26011002201,2026-01-10,P401,플라워 원피스,원피스,L,카키,1,36000,36000,C04463,web
O26011002202,2026-01-10,P402,린넨 셔츠 원피스,원피스,L,그레이,1,47000,47000,C00412,web
O26011002203,2026-01-10,P501,상하 세트 (티+팬츠),세트,M,그레이,1,42000,42000,C01293,web
O26011102204,2026-01-11,P101,데일리 베이직 티셔츠,상의,L,네이비,1,15900,15900,C01676,web
O26011102205,2026-01-11,P101,데일리 베이직 티셔츠,상의,L,네이비,1,15900,15900,C02319,web
O26011102206,2026-01-11,P102,프릴 카라 블라우스,상의,S,코랄,1,32000,32000,C03105,web
O26011102207,2026-01-11,P102,프릴 카라 블라우스,상의,S,그레이,1,32000,32000,C00532,web
O26011102208,2026-01-11,P104,고밀도 맨투맨,상의,L,네이비,1,29000,29000,C02007,web
O26011102209,2026-01-11,P201,코튼 조거 팬츠,하의,XL,아이보리,1,24000,24000,C04805,web
O26011102210,2026-01-11,P202,데님 오버올,하의,M,그레이,1,39000,39000,C01490,web
O26011102211,2026-01-11,P203,레깅스 2종세트,하의,S,네이비,1,18000,18000,C03919,web
O26011102212,2026-01-11,P301,경량 패딩 베스트,아우터,L,아이보리,1,52000,52000,C03610,web
O26011102213,2026-01-11,P301,경량 패딩 베스트,아우터,XL,카키,1,52000,52000,C01330,web
O26011102214,2026-01-11,P302,후드 집업 점퍼,아우터,S,그레이,1,48000,48000,C00379,web
O26011202215,2026-01-12,P101,데일리 베이직 티셔츠,상의,XL,코랄,1,15900,15900,C02947,web
O26011202216,2026-01-12,P203,레깅스 2종세트,하의,XS,네이비,1,18000,18000,C05189,web
O26011202217,2026-01-12,P302,후드 집업 점퍼,아우터,XL,그레이,1,48000,48000,C05190,web
O26011202218,2026-01-12,P501,상하 세트 (티+팬츠),세트,M,아이보리,1,42000,42000,C01945,web
O26011202219,2026-01-12,P501,상하 세트 (티+팬츠),세트,L,코랄,1,42000,42000,C04928,web
O26011202220,2026-01-12,P502,잠옷 세트,세트,S,그레이,1,28000,28000,C00902,web
O26011202221,2026-01-12,P502,잠옷 세트,세트,L,네이비,1,28000,28000,C01051,web
O26011302222,2026-01-13,P101,데일리 베이직 티셔츠,상의,L,그레이,1,15900,15900,C00481,web
O26011302223,2026-01-13,P104,고밀도 맨투맨,상의,L,코랄,1,29000,29000,C01650,web
O26011302224,2026-01-13,P201,코튼 조거 팬츠,하의,S,네이비,1,24000,24000,C02785,web
O26011302225,2026-01-13,P201,코튼 조거 팬츠,하의,XL,아이보리,1,24000,24000,C03262,web
O26011302226,2026-01-13,P203,레깅스 2종세트,하의,XS,네이비,1,18000,18000,C04177,web
O26011302227,2026-01-13,P301,경량 패딩 베스트,아우터,M,그레이,1,52000,52000,C03373,web
O26011302228,2026-01-13,P301,경량 패딩 베스트,아우터,M,카키,1,52000,52000,C00020,web
O26011302229,2026-01-13,P301,경량 패딩 베스트,아우터,S,그레이,1,52000,52000,C03885,web
O26011302230,2026-01-13,P301,경량 패딩 베스트,아우터,XL,아이보리,1,52000,52000,C04632,web
O26011302231,2026-01-13,P401,플라워 원피스,원피스,S,카키,1,36000,36000,C02530,web
O26011302232,2026-01-13,P501,상하 세트 (티+팬츠),세트,S,코랄,1,42000,42000,C04634,web
O26011302233,2026-01-13,P501,상하 세트 (티+팬츠),세트,XL,그레이,1,42000,42000,C00390,web
O26011402234,2026-01-14,P101,데일리 베이직 티셔츠,상의,M,네이비,1,15900,15900,C03391,web
O26011402235,2026-01-14,P101,데일리 베이직 티셔츠,상의,XS,카키,1,15900,15900,C01196,web
O26011402236,2026-01-14,P102,프릴 카라 블라우스,상의,L,코랄,1,32000,32000,C04298,web
O26011402237,2026-01-14,P201,코튼 조거 팬츠,하의,S,네이비,1,24000,24000,C00363,web
O26011402238,2026-01-14,P201,코튼 조거 팬츠,하의,S,코랄,1,24000,24000,C02782,web
O26011402239,2026-01-14,P201,코튼 조거 팬츠,하의,L,네이비,1,24000,24000,C02335,web
O26011402240,2026-01-14,P202,데님 오버올,하의,L,카키,1,39000,39000,C02784,web
O26011402241,2026-01-14,P301,경량 패딩 베스트,아우터,S,코랄,1,52000,52000,C00537,web
O26011402242,2026-01-14,P301,경량 패딩 베스트,아우터,L,아이보리,1,52000,52000,C01626,web
O26011402243,2026-01-14,P302,후드 집업 점퍼,아우터,L,아이보리,1,48000,48000,C00343,web
O26011402244,2026-01-14,P501,상하 세트 (티+팬츠),세트,S,카키,1,42000,42000,C04413,web
O26011502245,2026-01-15,P103,스트라이프 긴팔티,상의,M,코랄,1,21000,21000,C03728,web
O26011502246,2026-01-15,P103,스트라이프 긴팔티,상의,L,카키,1,21000,21000,C02797,web
O26011502247,2026-01-15,P104,고밀도 맨투맨,상의,S,코랄,1,29000,29000,C01375,web
O26011502248,2026-01-15,P202,데님 오버올,하의,M,아이보리,1,39000,39000,C00308,web
O26011502249,2026-01-15,P202,데님 오버올,하의,L,그레이,1,39000,39000,C00910,web
O26011502250,2026-01-15,P202,데님 오버올,하의,L,네이비,1,39000,39000,C02628,web
O26011502251,2026-01-15,P203,레깅스 2종세트,하의,L,카키,1,18000,18000,C00595,web
O26011502252,2026-01-15,P302,후드 집업 점퍼,아우터,L,네이비,1,48000,48000,C00076,web
O26011502253,2026-01-15,P302,후드 집업 점퍼,아우터,XL,네이비,1,48000,48000,C00971,web
O26011502254,2026-01-15,P401,플라워 원피스,원피스,L,그레이,1,36000,36000,C01544,web
O26011502255,2026-01-15,P402,린넨 셔츠 원피스,원피스,M,카키,1,47000,47000,C00362,web
O26011502256,2026-01-15,P501,상하 세트 (티+팬츠),세트,S,코랄,1,42000,42000,C04975,web
O26011502257,2026-01-15,P502,잠옷 세트,세트,M,그레이,1,28000,28000,C05192,web
O26011602258,2026-01-16,P101,데일리 베이직 티셔츠,상의,XL,카키,1,15900,15900,C02419,web
O26011602259,2026-01-16,P103,스트라이프 긴팔티,상의,S,네이비,1,21000,21000,C00266,web
O26011602260,2026-01-16,P103,스트라이프 긴팔티,상의,XS,그레이,1,21000,21000,C00048,web
O26011602261,2026-01-16,P103,스트라이프 긴팔티,상의,L,아이보리,1,21000,21000,C00489,web
O26011602262,2026-01-16,P104,고밀도 맨투맨,상의,XL,카키,1,29000,29000,C03551,web
O26011602263,2026-01-16,P201,코튼 조거 팬츠,하의,L,아이보리,1,24000,24000,C03455,web
O26011602264,2026-01-16,P203,레깅스 2종세트,하의,S,그레이,1,18000,18000,C02964,web
O26011602265,2026-01-16,P501,상하 세트 (티+팬츠),세트,L,네이비,1,42000,42000,C04200,web
O26011702266,2026-01-17,P104,고밀도 맨투맨,상의,XL,아이보리,1,29000,29000,C03502,web
O26011702267,2026-01-17,P202,데님 오버올,하의,S,코랄,1,39000,39000,C04053,web
O26011702268,2026-01-17,P203,레깅스 2종세트,하의,M,그레이,1,18000,18000,C00443,web
O26011702269,2026-01-17,P203,레깅스 2종세트,하의,XS,코랄,1,18000,18000,C00227,web
O26011702270,2026-01-17,P301,경량 패딩 베스트,아우터,L,코랄,1,52000,52000,C01403,web
O26011702271,2026-01-17,P301,경량 패딩 베스트,아우터,M,코랄,1,52000,52000,C03288,web
O26011702272,2026-01-17,P301,경량 패딩 베스트,아우터,S,그레이,1,52000,52000,C00649,web
O26011702273,2026-01-17,P302,후드 집업 점퍼,아우터,XL,그레이,1,48000,48000,C03919,web
O26011702274,2026-01-17,P501,상하 세트 (티+팬츠),세트,L,네이비,1,42000,42000,C01202,web
O26011702275,2026-01-17,P501,상하 세트 (티+팬츠),세트,S,그레이,1,42000,42000,C00915,web
O26011702276,2026-01-17,P502,잠옷 세트,세트,S,네이비,1,28000,28000,C03594,web
O26011802277,2026-01-18,P101,데일리 베이직 티셔츠,상의,L,카키,1,15900,15900,C04091,web
O26011802278,2026-01-18,P102,프릴 카라 블라우스,상의,S,그레이,1,32000,32000,C04955,web
O26011802279,2026-01-18,P104,고밀도 맨투맨,상의,L,카키,1,29000,29000,C04529,web
O26011802280,2026-01-18,P104,고밀도 맨투맨,상의,M,코랄,1,29000,29000,C02506,web
O26011802281,2026-01-18,P201,코튼 조거 팬츠,하의,XL,아이보리,1,24000,24000,C00677,web
O26011802282,2026-01-18,P301,경량 패딩 베스트,아우터,M,네이비,1,52000,52000,C00644,web
O26011802283,2026-01-18,P302,후드 집업 점퍼,아우터,XL,코랄,1,48000,48000,C02589,web
O26011802284,2026-01-18,P302,후드 집업 점퍼,아우터,S,그레이,1,48000,48000,C00081,web
O26011802285,2026-01-18,P401,플라워 원피스,원피스,L,코랄,1,36000,36000,C00128,web
O26011802286,2026-01-18,P402,린넨 셔츠 원피스,원피스,L,코랄,1,47000,47000,C03525,web
O26011802287,2026-01-18,P501,상하 세트 (티+팬츠),세트,S,그레이,1,42000,42000,C02221,web
O26011902288,2026-01-19,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C04003,web
O26011902289,2026-01-19,P102,프릴 카라 블라우스,상의,L,그레이,1,32000,32000,C02593,web
O26011902290,2026-01-19,P102,프릴 카라 블라우스,상의,L,카키,1,32000,32000,C05106,web
O26011902291,2026-01-19,P103,스트라이프 긴팔티,상의,L,코랄,1,21000,21000,C05053,web
O26011902292,2026-01-19,P104,고밀도 맨투맨,상의,XL,카키,1,29000,29000,C00590,web
O26011902293,2026-01-19,P201,코튼 조거 팬츠,하의,XS,그레이,1,24000,24000,C00101,web
O26011902294,2026-01-19,P202,데님 오버올,하의,M,네이비,1,39000,39000,C02071,web
O26011902295,2026-01-19,P202,데님 오버올,하의,S,카키,1,39000,39000,C04264,web
O26011902296,2026-01-19,P203,레깅스 2종세트,하의,M,그레이,1,18000,18000,C01841,web
O26011902297,2026-01-19,P301,경량 패딩 베스트,아우터,S,그레이,1,52000,52000,C00433,web
O26011902298,2026-01-19,P301,경량 패딩 베스트,아우터,M,카키,1,52000,52000,C02604,web
O26011902299,2026-01-19,P501,상하 세트 (티+팬츠),세트,S,코랄,1,42000,42000,C04323,web
O26011902300,2026-01-19,P502,잠옷 세트,세트,XS,코랄,1,28000,28000,C00216,web
O26011902301,2026-01-19,P502,잠옷 세트,세트,S,카키,1,28000,28000,C01466,web
O26012002302,2026-01-20,P101,데일리 베이직 티셔츠,상의,L,그레이,1,15900,15900,C00361,web
O26012002303,2026-01-20,P101,데일리 베이직 티셔츠,상의,S,네이비,1,15900,15900,C04001,web
O26012002304,2026-01-20,P101,데일리 베이직 티셔츠,상의,S,카키,1,15900,15900,C00482,web
O26012002305,2026-01-20,P101,데일리 베이직 티셔츠,상의,XL,아이보리,1,15900,15900,C00609,web
O26012002306,2026-01-20,P202,데님 오버올,하의,S,그레이,1,39000,39000,C01368,web
O26012002307,2026-01-20,P202,데님 오버올,하의,S,네이비,1,39000,39000,C02156,web
O26012002308,2026-01-20,P203,레깅스 2종세트,하의,S,그레이,1,18000,18000,C04175,web
O26012002309,2026-01-20,P302,후드 집업 점퍼,아우터,S,아이보리,1,48000,48000,C04124,web
O26012002310,2026-01-20,P302,후드 집업 점퍼,아우터,L,카키,1,48000,48000,C03181,web
O26012002311,2026-01-20,P501,상하 세트 (티+팬츠),세트,S,아이보리,1,42000,42000,C02070,web
O26012002312,2026-01-20,P502,잠옷 세트,세트,M,코랄,1,28000,28000,C00214,web
O26012102313,2026-01-21,P101,데일리 베이직 티셔츠,상의,XS,아이보리,1,15900,15900,C05167,web
O26012102314,2026-01-21,P101,데일리 베이직 티셔츠,상의,S,아이보리,1,15900,15900,C00075,web
O26012102315,2026-01-21,P101,데일리 베이직 티셔츠,상의,S,카키,1,15900,15900,C00496,web
O26012102316,2026-01-21,P103,스트라이프 긴팔티,상의,L,코랄,1,21000,21000,C00139,web
O26012102317,2026-01-21,P104,고밀도 맨투맨,상의,M,네이비,1,29000,29000,C00035,web
O26012102318,2026-01-21,P203,레깅스 2종세트,하의,S,네이비,1,18000,18000,C02357,web
O26012102319,2026-01-21,P203,레깅스 2종세트,하의,L,아이보리,1,18000,18000,C00254,web
O26012102320,2026-01-21,P301,경량 패딩 베스트,아우터,L,그레이,1,52000,52000,C00224,web
O26012102321,2026-01-21,P302,후드 집업 점퍼,아우터,S,카키,1,48000,48000,C00486,web
O26012102322,2026-01-21,P302,후드 집업 점퍼,아우터,XL,그레이,1,48000,48000,C04578,web
O26012102323,2026-01-21,P302,후드 집업 점퍼,아우터,M,네이비,1,48000,48000,C01417,web
O26012102324,2026-01-21,P302,후드 집업 점퍼,아우터,L,그레이,1,48000,48000,C00112,web
O26012102325,2026-01-21,P302,후드 집업 점퍼,아우터,L,그레이,1,48000,48000,C00419,web
O26012102326,2026-01-21,P401,플라워 원피스,원피스,M,아이보리,1,36000,36000,C03984,web
O26012102327,2026-01-21,P501,상하 세트 (티+팬츠),세트,M,카키,1,42000,42000,C00002,web
O26012102328,2026-01-21,P501,상하 세트 (티+팬츠),세트,M,그레이,1,42000,42000,C00938,web
O26012102329,2026-01-21,P502,잠옷 세트,세트,M,코랄,1,28000,28000,C02096,web
O26012102330,2026-01-21,P502,잠옷 세트,세트,L,그레이,1,28000,28000,C00547,web
O26012202331,2026-01-22,P101,데일리 베이직 티셔츠,상의,XL,그레이,1,15900,15900,C00129,web
O26012202332,2026-01-22,P101,데일리 베이직 티셔츠,상의,XS,카키,1,15900,15900,C00098,web
O26012202333,2026-01-22,P102,프릴 카라 블라우스,상의,XL,그레이,1,32000,32000,C04993,web
O26012202334,2026-01-22,P201,코튼 조거 팬츠,하의,L,아이보리,1,24000,24000,C03291,web
O26012202335,2026-01-22,P301,경량 패딩 베스트,아우터,L,코랄,1,52000,52000,C00403,web
O26012202336,2026-01-22,P302,후드 집업 점퍼,아우터,M,그레이,1,48000,48000,C00114,web
O26012202337,2026-01-22,P302,후드 집업 점퍼,아우터,M,아이보리,1,48000,48000,C00258,web
O26012202338,2026-01-22,P302,후드 집업 점퍼,아우터,M,그레이,1,48000,48000,C03524,web
O26012202339,2026-01-22,P401,플라워 원피스,원피스,M,코랄,1,36000,36000,C03737,web
O26012202340,2026-01-22,P501,상하 세트 (티+팬츠),세트,M,그레이,1,42000,42000,C00349,web
O26012202341,2026-01-22,P502,잠옷 세트,세트,S,카키,1,28000,28000,C00481,web
O26012202342,2026-01-22,P502,잠옷 세트,세트,S,네이비,1,28000,28000,C00370,web
O26012302343,2026-01-23,P104,고밀도 맨투맨,상의,L,그레이,1,29000,29000,C03407,web
O26012302344,2026-01-23,P201,코튼 조거 팬츠,하의,XS,코랄,1,24000,24000,C05195,web
O26012302345,2026-01-23,P203,레깅스 2종세트,하의,S,아이보리,1,18000,18000,C03222,web
O26012302346,2026-01-23,P301,경량 패딩 베스트,아우터,M,카키,1,52000,52000,C01154,web
O26012302347,2026-01-23,P301,경량 패딩 베스트,아우터,XL,코랄,1,52000,52000,C00775,web
O26012302348,2026-01-23,P302,후드 집업 점퍼,아우터,XL,카키,1,48000,48000,C00568,web
O26012302349,2026-01-23,P401,플라워 원피스,원피스,M,그레이,1,36000,36000,C00052,web
O26012302350,2026-01-23,P501,상하 세트 (티+팬츠),세트,S,네이비,1,42000,42000,C00553,web
O26012402351,2026-01-24,P101,데일리 베이직 티셔츠,상의,XL,코랄,1,15900,15900,C00441,web
O26012402352,2026-01-24,P101,데일리 베이직 티셔츠,상의,S,아이보리,1,15900,15900,C04296,web
O26012402353,2026-01-24,P104,고밀도 맨투맨,상의,L,그레이,1,29000,29000,C04820,web
O26012402354,2026-01-24,P104,고밀도 맨투맨,상의,S,그레이,1,29000,29000,C01020,web
O26012402355,2026-01-24,P202,데님 오버올,하의,L,그레이,1,39000,39000,C02728,web
O26012402356,2026-01-24,P301,경량 패딩 베스트,아우터,L,아이보리,1,52000,52000,C00210,web
O26012402357,2026-01-24,P302,후드 집업 점퍼,아우터,M,코랄,1,48000,48000,C04212,web
O26012402358,2026-01-24,P502,잠옷 세트,세트,XS,코랄,1,28000,28000,C02396,web
O26012502359,2026-01-25,P103,스트라이프 긴팔티,상의,XS,네이비,1,21000,21000,C01190,web
O26012502360,2026-01-25,P103,스트라이프 긴팔티,상의,S,그레이,1,21000,21000,C04413,web
O26012502361,2026-01-25,P103,스트라이프 긴팔티,상의,S,아이보리,1,21000,21000,C03797,web
O26012502362,2026-01-25,P201,코튼 조거 팬츠,하의,L,카키,1,24000,24000,C03880,web
O26012502363,2026-01-25,P201,코튼 조거 팬츠,하의,M,카키,1,24000,24000,C00915,web
O26012502364,2026-01-25,P202,데님 오버올,하의,S,카키,1,39000,39000,C00588,web
O26012502365,2026-01-25,P203,레깅스 2종세트,하의,M,코랄,1,18000,18000,C04959,web
O26012502366,2026-01-25,P301,경량 패딩 베스트,아우터,S,그레이,1,52000,52000,C00888,web
O26012502367,2026-01-25,P301,경량 패딩 베스트,아우터,M,그레이,1,52000,52000,C04094,web
O26012502368,2026-01-25,P501,상하 세트 (티+팬츠),세트,S,그레이,1,42000,42000,C00154,web
O26012502369,2026-01-25,P502,잠옷 세트,세트,S,네이비,1,28000,28000,C00938,web
O26012602370,2026-01-26,P104,고밀도 맨투맨,상의,M,그레이,1,29000,29000,C02856,web
O26012602371,2026-01-26,P201,코튼 조거 팬츠,하의,L,카키,1,24000,24000,C00656,web
O26012602372,2026-01-26,P201,코튼 조거 팬츠,하의,S,아이보리,1,24000,24000,C04835,web
O26012602373,2026-01-26,P301,경량 패딩 베스트,아우터,M,네이비,1,52000,52000,C00166,web
O26012602374,2026-01-26,P301,경량 패딩 베스트,아우터,S,그레이,1,52000,52000,C04826,web
O26012602375,2026-01-26,P501,상하 세트 (티+팬츠),세트,XL,카키,1,42000,42000,C00304,web
O26012702376,2026-01-27,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C00648,web
O26012702377,2026-01-27,P102,프릴 카라 블라우스,상의,S,네이비,1,32000,32000,C03397,web
O26012702378,2026-01-27,P104,고밀도 맨투맨,상의,XL,코랄,1,29000,29000,C03157,web
O26012702379,2026-01-27,P301,경량 패딩 베스트,아우터,M,아이보리,1,52000,52000,C02139,web
O26012702380,2026-01-27,P302,후드 집업 점퍼,아우터,M,카키,1,48000,48000,C02075,web
